"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","part","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","correct_response","data_label","task","difficulty","isMatch","association"
"","","","","","html-keyboard-response","1389","2368748","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.26","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1390","2370371","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.26","1111","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.893939393939394","[17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,16,17]","66","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1391","2371393","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.27","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1392","2372867","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.27","966","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.75862068965517","[10,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,16,17,17,17,17,17]","58","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1393","2373898","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.28","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1394","2375346","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.28","935","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.857142857142858","[16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17]","56","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1395","2376364","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.29","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1396","2378067","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.29","1199","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.708333333333332","[10,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,16,17,16,17,17,17,17,16,17,16,17,17,17,17,17,16,17,17,17,16,17,17,16,17,17,17,17,16,17,16,17,16,17,17,17,17,17,17,17,18,15,18,16,17]","72","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1397","2379089","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.30","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1398","2380627","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.30","1029","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.83606557377049","[12,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,16,17,17,17,17,17,17,17]","61","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1399","2381632","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.31","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1400","2382979","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.31","834","RDK","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.82","[16,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,16,17,17,17,17,17,16,17,17,17]","50","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1401","2383998","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.32","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1402","2385762","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.32","1260","RDK","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.736842105263158","[8,17,17,16,17,16,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,16,17,17,17,16,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,18]","76","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1403","2386765","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.33","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1404","2388067","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.33","800","RDK","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.645833333333332","[10,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,16,17,16,17,17,17,17,17,16,17,17,17,17,16,17,16,17,17,16]","48","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1405","2389082","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.34","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1406","2390563","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.34","979","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.74576271186441","[10,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17]","59","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1407","2391581","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.35","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1408","2393091","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.35","1009","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.766666666666666","[12,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,16,17,17,17,17,16,17,17,16,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17]","60","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1409","2394099","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.36","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1410","2395555","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.36","943","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.892857142857142","[15,17,17,17,17,18,16,17,17,17,17,16,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","56","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1411","2396581","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.37","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1412","2397714","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.37","629","RDK","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.57894736842105","[8,17,17,16,17,17,17,17,17,17,17,16,17,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,16,17]","38","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1413","2398731","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.38","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1414","2400211","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.38","977","RDK","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.724137931034484","[10,17,17,17,16,17,16,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17]","58","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1415","2401231","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.39","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1416","2402803","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.39","1068","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.765625","[9,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","64","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1417","2403816","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.40","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1418","2405299","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.40","976","RDK","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.64406779661017","[4,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17]","59","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1419","2406315","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.41","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1420","2407827","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.41","1009","RDK","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.8","[10,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17]","60","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1421","2408847","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.42","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1422","2410627","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.42","1279","RDK","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.842105263157894","[12,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,16,17]","76","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1423","2411646","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.43","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1424","2413027","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.43","867","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.901960784313726","[17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17]","51","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1425","2414049","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.44","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1426","2415299","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.44","741","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.533333333333335","[3,18,16,17,17,17,17,17,17,17,17,16,17,16,17,17,16,17,17,17,17,17,17,16,17,16,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17]","45","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1427","2416317","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.45","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1428","2417971","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.45","1143","RDK","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.852941176470587","[16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,16,17,17,17,16,17,17,17,17,17,16,17,16,17,17,16,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","68","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1429","2418981","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.46","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1430","2420611","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.46","1128","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.776119402985074","[11,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,16,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","67","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","3","","self"
"","","","","","html-keyboard-response","1431","2421616","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-0.47","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1432","2423475","0.0-6.0-1.0-0.0-5.0-1.0-0.0-4.0-1.47","1345","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.56","0","circle","black","3","2","2","16.8625","[14,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,18]","80","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","3","","other"
"","","","","","html-keyboard-response","1433","2426994","0.0-6.0-1.0-0.0-5.0-1.0-0.0-5.0","null","","null","<p style='font-size: 35px; color: white'>本组测试中，您的正确率为： 56% ，平均反应时为：981毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1434","2431139","0.0-6.0-1.0-0.0-5.0-1.0-0.0-6.0","3644","instruction_rest"," ","
      <div style=""text-align: center; color: white; padding: 35px; font-size: 35px"">
        <p>恭喜您，已完成 2/4</p>
        <p>请休息一下，若准备好可按空格键继续</p>
      </div>
    ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1435","2432156","0.0-6.0-1.0-0.0-5.0-1.0-0.0-7.0-0.0","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1436","2435664","0.0-6.0-1.0-0.0-5.0-1.0-0.0-7.0-1.0","-1","RDK","","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.6","0","circle","black","3","2","2","16.88888888888889","[15,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,16,17,17,17,17,17,16,17,17,16,17,17,16,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,18,16,17,17,17,18,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,18,15,17,17,17,17,18,16,17,17,17,17,17,17,18,16,17,17,18,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,18,16,17,17,18,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,16,18,16,17,17,17,17,17,18,16,17,17,17,17,18,15,17,17,17,17,17,19,15,17,17]","180","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","2","","other"
"","","","","","html-keyboard-response","1437","2436678","0.0-6.0-1.0-0.0-5.0-1.0-0.0-7.0-0.1","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1438","2440191","0.0-6.0-1.0-0.0-5.0-1.0-0.0-7.0-1.1","-1","RDK","","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7","0.6","0","circle","black","3","2","2","16.86111111111111","[11,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,16,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,16,17,17,18,16,17,17,17,17,17,16,17,18,16,18,15,17,17,17,17,17,17,17,18,16,17,17,18,16,18,16,17,17,17,17,17,17,17,17,18,16,17,17,17,17,17,17,17,18,15,17,17,17,17,18,16,17,17,17,18,16,17,17,17,17,17,18,16,17,18,16,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16]","180","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","2","","self"
"","","","","","html-keyboard-response","1439","2441197","0.0-6.0-1.0-0.0-5.0-1.0-0.0-7.0-0.2","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1440","2444710","0.0-6.0-1.0-0.0-5.0-1.0-0.0-7.0-1.2","-1","RDK","","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7","0.6","0","circle","black","3","2","2","16.83888888888889","[2,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,16,16,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,18,16,17,17,17,17,17,17,18,16,18,16,17,17,17,17,17,17,17,17,18,16,17,18,16,17,17,17,18,16,18,16,18,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,18,15,17,18,16,17,17,17,17,17,17,17,18,16,17,17,17,17,17,18,16,17,17,17,17,17,17,16,17,17,17,17,18,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","180","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","2","","other"
